Row ID,Order ID,Order Date,Ship Date,On-Time,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Cost Price,Selling Price,Sales on CP,Sales,Quantity,Discount,Profit,Short Month,Order Month
1481,US-2019-108455,"Tuesday, February 12, 2019","Monday, August 12, 2019",0,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),52,319,364,2233,7,0,1869,Feb,2
6519,US-2020-116652,"Tuesday, September 15, 2020","Saturday, September 19, 2020",1,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,10,283,20,566,2,0,546,Sep,9
6518,US-2020-116652,"Tuesday, September 15, 2020","Saturday, September 19, 2020",1,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,75,160,750,1600,10,0,850,Sep,9
3855,US-2020-131849,"Saturday, June 6, 2020","Tuesday, October 6, 2020",1,Standard Class,GH-14410,Gary Hansen,Home Office,United States,San Francisco,California,94122,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,24,199,120,995,5,0,875,Jun,6
5081,US-2020-133312,"Wednesday, November 25, 2020","Sunday, November 29, 2020",1,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,27,216,27,216,1,0,189,Nov,11
5289,US-2020-136784,"Thursday, April 30, 2020","Tuesday, May 5, 2020",0,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,San Francisco,California,94122,West,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,85,309,340,1236,4,0,896,Apr,4
5192,US-2020-141943,"Tuesday, May 5, 2020","Saturday, September 5, 2020",1,Standard Class,DK-12985,Darren Koutras,Consumer,United States,San Francisco,California,94122,West,OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",28,227,56,454,2,0,398,May,5
3079,CA-2017-104780,"Sunday, May 21, 2017","Thursday, May 25, 2017",1,Standard Class,BT-11530,Bradley Talbott,Home Office,United States,San Diego,California,92037,West,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,46,298,368,2384,8,0,2016,May,5
3293,CA-2017-106264,"Tuesday, December 26, 2017","Saturday, December 30, 2017",0,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,San Diego,California,92024,West,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,17,280,51,840,3,0,789,Dec,12
1545,CA-2017-107181,"Sunday, April 2, 2017","Wednesday, August 2, 2017",0,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,San Diego,California,92024,West,OFF-PA-10000350,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",94,169,376,676,4,0,300,Apr,4
1741,CA-2017-110527,"Friday, September 8, 2017","Wednesday, August 16, 2017",0,Standard Class,ED-13885,Emily Ducich,Home Office,United States,San Diego,California,92037,West,OFF-LA-10000262,Office Supplies,Labels,Avery 494,75,298,600,2384,8,0,1784,Sep,9
748,CA-2017-124429,"Saturday, May 27, 2017","Saturday, May 27, 2017",1,Same Day,MH-17785,Maya Herman,Corporate,United States,San Diego,California,92105,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,72,115,288,460,4,0,172,May,5
8956,CA-2017-126480,"Wednesday, September 20, 2017","Sunday, September 24, 2017",1,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,San Diego,California,92024,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,35,65,70,130,2,0,60,Sep,9
595,CA-2017-131450,"Tuesday, August 8, 2017","Tuesday, August 15, 2017",0,Standard Class,LR-16915,Lena Radford,Consumer,United States,San Diego,California,92024,West,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,94,233,188,466,2,0,278,Aug,8
5470,CA-2017-132451,"Tuesday, September 26, 2017","Wednesday, September 27, 2017",1,First Class,KF-16285,Karen Ferguson,Home Office,United States,San Diego,California,92105,West,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,16,281,48,843,3,0,795,Sep,9
8949,CA-2017-132913,"Sunday, December 24, 2017","Tuesday, December 26, 2017",1,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,San Diego,California,92037,West,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,28,118,28,118,1,0,90,Dec,12
1704,CA-2017-139857,"Thursday, February 2, 2017","Friday, June 2, 2017",1,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,San Diego,California,92037,West,OFF-FA-10001843,Office Supplies,Fasteners,Staples,57,326,285,1630,5,0,1345,Feb,2
5969,CA-2017-141726,"Thursday, July 20, 2017","Saturday, July 22, 2017",0,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105,West,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,24,66,24,66,1,0,42,Jul,7
5971,CA-2017-141726,"Thursday, July 20, 2017","Saturday, July 22, 2017",1,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105,West,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,82,245,328,980,4,0,652,Jul,7
3208,CA-2017-158372,"Wednesday, October 11, 2017","Thursday, November 16, 2017",0,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037,West,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,79,208,632,1664,8,0,1032,Oct,10
3206,CA-2017-158372,"Wednesday, October 11, 2017","Thursday, November 16, 2017",0,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037,West,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",56,295,448,2360,8,0,1912,Oct,10
5619,CA-2018-101154,"Tuesday, September 18, 2018","Friday, September 21, 2018",1,First Class,CM-12190,Charlotte Melton,Consumer,United States,San Diego,California,92105,West,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",52,142,208,568,4,0,360,Sep,9
1295,CA-2018-101707,"Monday, August 27, 2018","Tuesday, January 9, 2018",0,Standard Class,PF-19165,Philip Fox,Consumer,United States,San Diego,California,92105,West,OFF-LA-10000134,Office Supplies,Labels,Avery 511,22,221,22,221,1,0,199,Aug,8
1293,CA-2018-101707,"Monday, August 27, 2018","Tuesday, January 9, 2018",1,Standard Class,PF-19165,Philip Fox,Consumer,United States,San Diego,California,92105,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,26,341,78,1023,3,0,945,Aug,8
1294,CA-2018-101707,"Monday, August 27, 2018","Tuesday, January 9, 2018",0,Standard Class,PF-19165,Philip Fox,Consumer,United States,San Diego,California,92105,West,OFF-PA-10002968,Office Supplies,Paper,Xerox 1973,70,302,350,1510,5,0,1160,Aug,8
6064,CA-2018-111780,"Tuesday, December 25, 2018","Sunday, December 30, 2018",0,Second Class,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,92037,West,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",30,185,90,555,3,0,465,Dec,12
6065,CA-2018-111780,"Tuesday, December 25, 2018","Sunday, December 30, 2018",1,Second Class,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,92037,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),63,58,189,174,3,0,-15,Dec,12
2260,CA-2018-117611,"Saturday, August 11, 2018","Thursday, October 11, 2018",1,Second Class,MZ-17335,Maria Zettner,Home Office,United States,San Diego,California,92024,West,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,32,237,32,237,1,0,205,Aug,8
7442,CA-2018-120446,"Friday, November 16, 2018","Sunday, November 18, 2018",1,First Class,JG-15805,John Grady,Corporate,United States,San Diego,California,92105,West,OFF-LA-10003148,Office Supplies,Labels,Avery 51,27,244,81,732,3,0,651,Nov,11
2497,CA-2018-122371,"Wednesday, September 26, 2018","Wednesday, January 10, 2018",0,Standard Class,BS-11800,Bryan Spruell,Home Office,United States,San Diego,California,92037,West,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",64,266,192,798,3,0,606,Sep,9
2498,CA-2018-122371,"Wednesday, September 26, 2018","Wednesday, January 10, 2018",0,Standard Class,BS-11800,Bryan Spruell,Home Office,United States,San Diego,California,92037,West,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,41,54,82,108,2,0,26,Sep,9
5843,CA-2018-126725,"Saturday, November 17, 2018","Wednesday, November 21, 2018",1,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,52,66,260,330,5,0,70,Nov,11
5845,CA-2018-126725,"Saturday, November 17, 2018","Wednesday, November 21, 2018",0,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,62,55,434,385,7,0,-49,Nov,11
5846,CA-2018-126725,"Saturday, November 17, 2018","Wednesday, November 21, 2018",0,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,74,156,370,780,5,0,410,Nov,11
3871,CA-2018-132486,"Tuesday, October 23, 2018","Saturday, October 27, 2018",1,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,71,289,142,578,2,0,436,Oct,10
3872,CA-2018-132486,"Tuesday, October 23, 2018","Saturday, October 27, 2018",1,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",74,270,296,1080,4,0,784,Oct,10
9062,CA-2018-136420,"Tuesday, November 20, 2018","Wednesday, November 21, 2018",0,First Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92024,West,OFF-LA-10002762,Office Supplies,Labels,Avery 485,37,326,148,1304,4,0,1156,Nov,11
7830,CA-2018-137302,"Thursday, April 26, 2018","Friday, January 5, 2018",1,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,92105,West,OFF-AR-10000588,Office Supplies,Art,Newell 345,74,182,222,546,3,0,324,Apr,4
1092,CA-2018-143490,"Tuesday, June 12, 2018","Thursday, December 13, 2018",0,Standard Class,NP-18325,Naresj Patel,Consumer,United States,San Diego,California,92105,West,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,29,249,261,2241,9,0,1980,Jun,6
2388,CA-2018-145065,"Wednesday, December 12, 2018","Saturday, December 15, 2018",1,First Class,DK-13375,Dennis Kane,Consumer,United States,San Diego,California,92105,West,OFF-FA-10001229,Office Supplies,Fasteners,Staples,57,288,114,576,2,0,462,Dec,12
6673,CA-2018-153794,"Friday, November 9, 2018","Sunday, September 16, 2018",0,Standard Class,SB-20290,Sean Braxton,Corporate,United States,San Diego,California,92024,West,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",70,235,490,1645,7,0,1155,Nov,11
4195,CA-2018-154200,"Monday, June 18, 2018","Friday, June 22, 2018",1,Standard Class,BG-11740,Bruce Geld,Consumer,United States,San Diego,California,92105,West,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",100,277,200,554,2,0,354,Jun,6
9167,CA-2019-100300,"Monday, June 24, 2019","Wednesday, June 26, 2019",1,Second Class,MJ-17740,Max Jones,Consumer,United States,San Diego,California,92037,West,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,24,314,24,314,1,0,290,Jun,6
9168,CA-2019-100300,"Monday, June 24, 2019","Wednesday, June 26, 2019",0,Second Class,MJ-17740,Max Jones,Consumer,United States,San Diego,California,92037,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,46,96,138,288,3,0,150,Jun,6
8142,CA-2019-100993,"Thursday, May 2, 2019","Wednesday, October 2, 2019",0,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,OFF-LA-10003223,Office Supplies,Labels,Avery 508,99,117,297,351,3,0,54,May,5
8143,CA-2019-100993,"Thursday, May 2, 2019","Wednesday, October 2, 2019",0,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",59,304,177,912,3,0,735,May,5
5299,CA-2019-106656,"Monday, September 23, 2019","Thursday, September 26, 2019",0,First Class,DV-13045,Darrin Van Huff,Corporate,United States,San Diego,California,92037,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,72,179,144,358,2,0,214,Sep,9
5300,CA-2019-106656,"Monday, September 23, 2019","Thursday, September 26, 2019",1,First Class,DV-13045,Darrin Van Huff,Corporate,United States,San Diego,California,92037,West,OFF-LA-10003148,Office Supplies,Labels,Avery 51,27,213,81,639,3,0,558,Sep,9
4984,CA-2019-109925,"Tuesday, June 11, 2019","Friday, October 11, 2019",0,Second Class,IM-15070,Irene Maddox,Consumer,United States,San Diego,California,92105,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,74,110,222,330,3,0,108,Jun,6
2253,CA-2019-117849,"Monday, April 15, 2019","Wednesday, April 17, 2019",0,Second Class,JK-16120,Julie Kriz,Home Office,United States,San Diego,California,92105,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,39,53,117,159,3,0,42,Apr,4
5752,CA-2019-125850,"Tuesday, January 22, 2019","Monday, January 28, 2019",0,Standard Class,FP-14320,Frank Preis,Consumer,United States,San Diego,California,92037,West,OFF-LA-10003498,Office Supplies,Labels,Avery 475,81,303,243,909,3,0,666,Jan,1
5753,CA-2019-125850,"Tuesday, January 22, 2019","Monday, January 28, 2019",1,Standard Class,FP-14320,Frank Preis,Consumer,United States,San Diego,California,92037,West,OFF-LA-10004484,Office Supplies,Labels,Avery 476,20,341,100,1705,5,0,1605,Jan,1
5882,CA-2019-133935,"Wednesday, September 18, 2019","Sunday, September 22, 2019",0,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105,West,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,38,203,342,1827,9,0,1485,Sep,9
2776,CA-2019-144729,"Monday, October 21, 2019","Friday, October 25, 2019",1,Standard Class,JE-15745,Joel Eaton,Consumer,United States,San Diego,California,92037,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",22,123,66,369,3,0,303,Oct,10
251,CA-2019-145625,"Saturday, November 9, 2019","Tuesday, September 17, 2019",1,Standard Class,KC-16540,Kelly Collister,Consumer,United States,San Diego,California,92037,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",36,236,36,236,1,0,200,Nov,11
7942,CA-2019-146325,"Saturday, December 14, 2019","Tuesday, December 17, 2019",1,First Class,DS-13180,David Smith,Corporate,United States,San Diego,California,92037,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",83,246,830,2460,10,0,1630,Dec,12
2607,CA-2019-154053,"Wednesday, April 3, 2019","Thursday, October 3, 2019",1,Standard Class,MG-17890,Michael Granlund,Home Office,United States,San Diego,California,92024,West,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,32,170,32,170,1,0,138,Apr,4
1552,CA-2019-159345,"Monday, June 17, 2019","Saturday, June 22, 2019",1,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,San Diego,California,92024,West,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,57,343,114,686,2,0,572,Jun,6
5484,CA-2020-105487,"Monday, August 10, 2020","Wednesday, October 14, 2020",0,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,35,334,70,668,2,0,598,Aug,8
887,CA-2020-115364,"Friday, June 26, 2020","Friday, February 7, 2020",0,Standard Class,OT-18730,Olvera Toch,Consumer,United States,San Diego,California,92105,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,61,307,732,3684,12,0,2952,Jun,6
9687,CA-2020-116498,"Saturday, May 30, 2020","Friday, March 6, 2020",1,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,San Diego,California,92037,West,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",87,296,522,1776,6,0,1254,May,5
3864,CA-2020-123246,"Saturday, October 17, 2020","Monday, October 19, 2020",0,Second Class,AJ-10960,Astrea Jones,Consumer,United States,San Diego,California,92037,West,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,38,70,152,280,4,0,128,Oct,10
1925,CA-2020-126865,"Tuesday, May 12, 2020","Sunday, July 12, 2020",1,Second Class,NP-18325,Naresj Patel,Consumer,United States,San Diego,California,92024,West,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,87,301,261,903,3,0,642,May,5
9743,CA-2020-131303,"Saturday, November 28, 2020","Wednesday, February 12, 2020",1,Standard Class,EP-13915,Emily Phan,Consumer,United States,San Diego,California,92037,West,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,49,295,245,1475,5,0,1230,Nov,11
2675,CA-2020-136875,"Thursday, March 12, 2020","Thursday, March 12, 2020",0,Same Day,TC-21295,Toby Carlisle,Consumer,United States,San Diego,California,92024,West,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,91,296,273,888,3,0,615,Mar,3
2874,CA-2020-137022,"Monday, November 16, 2020","Sunday, November 22, 2020",0,Standard Class,SW-20275,Scott Williamson,Consumer,United States,San Diego,California,92105,West,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,18,208,144,1664,8,0,1520,Nov,11
6699,CA-2020-145429,"Tuesday, July 21, 2020","Saturday, July 25, 2020",1,Standard Class,SW-20455,Shaun Weien,Consumer,United States,San Diego,California,92024,West,OFF-PA-10003205,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",24,308,48,616,2,0,568,Jul,7
7490,CA-2020-157196,"Monday, May 11, 2020","Friday, September 11, 2020",1,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,San Diego,California,92105,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,40,68,80,136,2,0,56,May,5
2949,CA-2020-169859,"Monday, December 14, 2020","Friday, December 18, 2020",0,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Diego,California,92024,West,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",40,156,200,780,5,0,580,Dec,12
